episode,episode_return,final_distance,success,episode_steps,epsilon,mean_abs_td_error
713,5.84671466794548,0.029922083020210266,1,177,0.3429046262613546,0.27330928216359274
714,-57.039225024267814,0.6565612554550171,0,500,0.3423902693219626,0.17800269901452997
715,-51.82888266703456,0.7146698832511902,0,500,0.34187668391797965,0.16361559062001751
716,9.241010027230281,0.029695650562644005,1,61,0.3413638688921027,0.18870383646417052
717,-3.016180402628052,0.029811285436153412,1,431,0.34085182308876455,0.22741083234381682
718,9.338305889367502,0.029810816049575806,1,61,0.34034054535413144,0.5717120137695505
719,-13.049203230381218,0.055728714913129807,0,500,0.3398300345361003,0.3501279804551046
720,2.241154931156199,0.029780764132738113,1,483,0.33932028948429616,0.4113805207467975
721,-58.76465154087538,0.6347153186798096,0,500,0.33881130905006973,0.12566740008845861
722,-55.067102383875216,0.6441709399223328,0,500,0.33830309208649467,0.15478447235322954
723,-12.782716375699449,0.11989253014326096,0,500,0.33779563744836494,0.10202185472469553
724,9.950736247344198,0.029748518019914627,1,45,0.3372889439921924,0.6271030811671796
725,-20.24322434161882,0.45677903294563293,0,500,0.33678301057620413,0.2952812901727266
726,3.6762099216907123,0.029796909540891647,1,317,0.33627783606033984,0.3046285758384224
727,9.713945865829304,0.029996639117598534,1,26,0.3357734193062494,0.4979694102910849
728,-12.716597418904867,0.11801796406507492,0,500,0.33526975917729,0.2015849653906719
729,-18.266996222778797,0.13956452906131744,0,500,0.3347668545385241,0.19535490561048688
730,-21.04400869510203,0.2513427734375,0,500,0.33426470425671634,0.1486240110041282
731,9.984502869517828,0.029854649677872658,1,36,0.33376330720033126,0.3039667385055453
732,10.008328598474424,0.028652634471654892,1,12,0.33326266223953077,0.7121021750599764
733,-55.162247761475015,0.656139612197876,0,500,0.3327627682461715,0.19592681581152807
734,-29.328317155551886,0.4943525791168213,0,500,0.3322636240938023,0.18195295307691287
735,-74.28828277645566,0.7669253945350647,0,500,0.3317652286576616,0.16452117404348104
736,-62.76462448166996,0.6997175812721252,0,500,0.33126758081467517,0.24017765049174916
737,-75.43068586570206,0.8395229578018188,0,500,0.3307706794434532,0.17736469806262523
738,10.123851115313327,0.029409298673272133,1,6,0.33027452342428804,1.431197427498077
739,9.916274488781852,0.029040299355983734,1,13,0.32977911163915163,0.6563930910958805
740,-15.430716331217818,0.14415493607521057,0,500,0.3292844429716929,0.2813077211157736
741,10.161834141464093,0.02954740822315216,1,10,0.3287905163072354,0.8008309355001302
742,-49.387439734524456,0.4660746455192566,0,500,0.32829733053277455,0.15008090092828869
743,9.934463146370527,0.029759537428617477,1,36,0.3278048845369754,0.6214690046286374
744,-19.82549986088302,0.19370652735233307,0,500,0.32731317721017,0.045520172785742184
745,10.265687791557616,0.029885461553931236,1,9,0.32682220744435475,1.0882198931402298
746,-50.765431744914196,0.5955032706260681,0,500,0.32633197413318826,0.14078857836629788
747,-21.56860691238753,0.24437180161476135,0,500,0.32584247617198847,0.12439763483567512
748,8.627404185335541,0.029711920768022537,1,83,0.3253537124577305,0.23585684219314537
749,8.759696654304026,0.029970252886414528,1,104,0.3248656818890439,0.33724483351889983
750,7.242348156201899,0.029953842982649803,1,95,0.3243783833662104,0.2814206337178472
751,-18.21248093257219,0.3682583272457123,0,500,0.3238918157911611,0.20702686745336463
752,-48.10922431789134,0.5090461373329163,0,500,0.3234059780674744,0.09642276733109525
753,10.108405237620925,0.029966503381729126,1,8,0.3229208691003732,1.4831635204604081
754,-47.85055136241459,0.5794469714164734,0,500,0.3224364877967227,0.1460197016507413
755,-75.74809411438052,0.7187854051589966,0,500,0.3219528330650276,0.1921971160406467
756,-32.08084408665704,0.3786388039588928,0,500,0.32146990381543006,0.15027862229786568
757,-46.53609780826116,0.455830842256546,0,500,0.3209876989597069,0.10676673280833819
758,10.281245546567893,0.029686713591217995,1,12,0.3205062174112674,0.8840064321942257
759,9.392384296785774,0.029939642176032066,1,41,0.3200254580851505,0.39869183511838285
760,-16.854843061394423,0.11451895534992218,0,500,0.31954541989802276,0.16659400136107574
761,6.062133526928406,0.029846088960766792,1,189,0.31906610176817574,0.22297173395776443
762,-31.65081388638614,0.7857667207717896,0,500,0.3185875026155235,0.2198529602843048
763,-22.479513574306303,0.5349534153938293,0,500,0.3181096213616002,0.1327582449565853
764,-55.029329122885876,0.5545666813850403,0,500,0.3176324569295578,0.1442964179087948
765,9.89153949363607,0.029991602525115013,1,35,0.3171560082441635,0.5360371737732843
766,7.570885785739048,0.02992306463420391,1,110,0.3166802742317973,0.39159219895357555
767,-38.78692815637035,0.39998623728752136,0,500,0.3162052538204496,0.07942121287878776
768,9.955319204943939,0.029811441898345947,1,22,0.31573094593971895,0.6081437274377519
769,-0.1933464828572511,0.02995588444173336,1,300,0.3152573495208094,0.27493139287839824
770,-15.816097539690332,0.16625931859016418,0,500,0.3147844634965282,0.2833922459485309
771,6.136204793025112,0.029693756252527237,1,210,0.3143122868012834,0.3363969374822318
772,9.479829344348781,0.02924978733062744,1,50,0.3138408183710815,0.4796740370444627
773,-33.781481161744075,0.807280421257019,0,500,0.3133700571435249,0.2699804313986249
774,-47.88138163876063,0.6007348299026489,0,500,0.3129000020578096,0.1600358216314522
775,-41.10734211462573,0.5146567821502686,0,500,0.3124306520547229,0.15352554350015796
776,-32.6863488060876,0.47062134742736816,0,500,0.3119620060766409,0.21025436260271088
777,-30.255465996275266,0.3230941593647003,0,500,0.3114940630675259,0.16088714250996697
778,9.07414203296801,0.0294372346252203,1,71,0.31102682197292464,0.39983825587703514
779,10.105040338561547,0.0295865461230278,1,16,0.31056028173996525,0.8148638238228485
780,-24.623934806326183,0.22404447197914124,0,500,0.3100944413173553,0.061477309195433
781,-26.100424492967118,0.48080974817276,0,500,0.3096292996553793,0.17404452501395032
782,-29.502159231219668,0.3700123131275177,0,500,0.30916485570589625,0.09223466820274495
783,-34.06104971864955,0.3858804404735565,0,500,0.30870110842233744,0.10847189311210186
784,8.436858974724172,0.02973746694624424,1,90,0.30823805675970395,0.5825152498152255
785,-18.20070461839761,0.13750413060188293,0,500,0.3077756996745644,0.13533006267115202
786,9.334471656272898,0.029983775690197945,1,45,0.3073140361250526,0.4008819943146869
787,10.235869482098236,0.02974792569875717,1,32,0.306853065070865,0.45163915985669034
788,10.287185930117522,0.028816811740398407,1,7,0.3063927854732587,1.7207738682630447
789,-47.80869405397481,0.5334042906761169,0,500,0.30593319629504884,0.1149486214956553
790,-52.09372108006086,0.8693529963493347,0,500,0.30547429650060626,0.18380101217538827
791,-43.5924264826238,0.5742882490158081,0,500,0.30501608505585537,0.14147667965414035
792,0.3548226764863571,0.029724255204200745,1,463,0.3045585609282716,0.2413869152306143
793,-49.291235721359705,0.7586796283721924,0,500,0.3041017230868792,0.15364144557115214
794,10.288570616361653,0.029683539643883705,1,8,0.30364557050224894,1.3045618018153502
795,10.055836097603006,0.0299860667437315,1,21,0.3031901021464956,0.4327117779513553
796,5.7525617192630145,0.029042808338999748,1,172,0.3027353169932759,0.3035126066456595
797,-69.9142256284355,0.9741313457489014,0,500,0.30228121401778596,0.18994236886705654
798,2.629868242959329,0.02997257374227047,1,372,0.3018277921967593,0.24967263949854696
799,8.541642179901048,0.029709093272686005,1,71,0.3013750505084642,0.5372308327176242
800,9.702962359977697,0.02880144491791725,1,56,0.3009229879327015,0.6862415577089627
801,10.099807331655493,0.029849862679839134,1,31,0.3004716034508025,0.4360310852506229
802,8.649104118615163,0.029715102165937424,1,114,0.3000208960456263,0.5207843084174838
803,-13.641646218740185,0.23613564670085907,0,500,0.2995708647015579,0.23358611945506574
804,-33.48250629212964,0.509251594543457,0,500,0.2991215084045056,0.17295211870307087
805,9.11545977508894,0.029938291758298874,1,82,0.29867282614189883,0.23426153292050605
806,-35.33996074233162,0.33897075057029724,0,500,0.298224816902686,0.0802880396071663
807,7.395925714294256,0.029876060783863068,1,128,0.297777479677332,0.5369982896813109
808,-35.16121701622673,0.4681782126426697,0,500,0.297330813457816,0.172028252259461
809,-14.52098522584842,0.17260929942131042,0,500,0.2968848172376293,0.270039580317935
810,-31.31937998121427,0.31050896644592285,0,500,0.29643949001177283,0.10798035498717762
811,-26.748675381476453,0.329681932926178,0,500,0.2959948307767552,0.08281046489007891
812,-11.612023660788912,0.10934199392795563,0,500,0.2955508385305901,0.16777820781983468
813,10.250759177213764,0.029604990035295486,1,9,0.29510751227279425,0.9473440404404039
814,9.228650443914265,0.029711037874221802,1,38,0.29466485100438505,0.4368121091697479
815,-50.78060028699542,0.5420570969581604,0,500,0.2942228537278785,0.10206036302430727
816,6.430500600015188,0.029971212148666382,1,139,0.2937815194472867,0.44764357031475593
817,1.8479900305868853,0.02960989996790886,1,458,0.29334084716811576,0.2508248603299449
818,10.13190768000007,0.02959691546857357,1,5,0.2929008358973636,1.552850854253769
819,0.33987564190091035,0.029763113707304,1,210,0.29246148464351757,0.23384144906881793
820,-53.03058096604614,0.8117026090621948,0,500,0.2920227924165523,0.16690345304894214
821,9.995393730759785,0.029761124402284622,1,29,0.2915847582279275,0.4512765544715267
822,6.753060186471574,0.029892122372984886,1,155,0.29114738109058563,0.35757511309496126
823,8.722367430032683,0.02975197322666645,1,44,0.2907106600189498,0.6040952152695133
824,-38.2823481578555,0.40220150351524353,0,500,0.29027459402892136,0.2629955836224532
825,9.990833252824261,0.029985902830958366,1,19,0.289839182137878,0.5370164334814485
826,8.892608398215808,0.02994878590106964,1,51,0.2894044233646712,0.38587395797676294
827,8.154225808317603,0.029602423310279846,1,126,0.2889703167296242,0.22383590753564606
828,9.745846575044565,0.029965410009026527,1,31,0.28853686125452976,0.5530828416532809
829,6.662722437473522,0.029164815321564674,1,199,0.288104055962648,0.3042990753171212
830,10.212814526333961,0.028949201107025146,1,6,0.287671899878704,1.5338043690014638
831,10.214904529519684,0.029801683500409126,1,9,0.28724039202888596,1.1471775309934888
832,-58.91076230737399,0.6524428725242615,0,500,0.28680953144084265,0.15535674097111968
833,-22.921244812987872,0.2430657148361206,0,500,0.2863793171436814,0.10199994956820996
834,-28.962687409449014,0.2522011995315552,0,500,0.2859497481679659,0.23815695711001494
835,2.471059027376665,0.029884643852710724,1,314,0.285520823545714,0.31248525985190156
836,-34.66569059247018,0.5991705060005188,0,500,0.28509254231039544,0.1368974842445687
837,-16.058014475524153,0.13339495658874512,0,500,0.28466490349692986,0.1810181742445705
838,-93.83952809091936,1.0212087631225586,0,500,0.2842379061416845,0.19564030970489485
839,-20.604673777777656,0.20025473833084106,0,500,0.283811549282472,0.10288369636893581
840,8.931005962287678,0.029651692137122154,1,73,0.2833858319585483,0.4122427567309936
841,-47.449669243820864,0.5188367962837219,0,500,0.2829607532106105,0.2111090184814115
842,-51.63724131908758,0.7085033059120178,0,500,0.2825363120807946,0.1338904939652719
843,-31.242102065125252,0.33596521615982056,0,500,0.2821125076126734,0.13445729642974488
844,9.643491211197409,0.029787566512823105,1,43,0.2816893388512544,0.3089836771148789
845,-17.556347077622792,0.1783958375453949,0,500,0.28126680484297756,0.09391476146475593
846,9.129489929720812,0.02927328832447529,1,71,0.2808449046357131,0.3743545412974876
847,-31.157719609407053,0.36017119884490967,0,500,0.2804236372787595,0.06216843835574247
848,9.240221086815051,0.029418649151921272,1,67,0.2800030018228414,0.5933551627654502
849,-20.76660009424421,0.20719492435455322,0,500,0.2795829973201071,0.14669063186868636
850,8.943819387239424,0.02984614484012127,1,73,0.279163622824127,0.4592264382343603
851,9.651520799502784,0.029931189492344856,1,73,0.2787448773898908,0.47323046138215935
852,-42.6054671982181,0.4537842273712158,0,500,0.27832676007380597,0.13630207058119112
853,-23.251306760199963,0.24153511226177216,0,500,0.27790926993369525,0.04341299704260281
854,10.202866101616044,0.02931995317339897,1,22,0.2774924060287947,0.84028510123916
855,-22.275899872167706,0.2703748345375061,0,500,0.27707616741975155,0.24854416112623928
856,9.126776891324266,0.029944458976387978,1,56,0.2766605531686219,0.3680496339743688
857,5.962946066147327,0.02990325167775154,1,211,0.276245562338869,0.2868159013654611
858,7.14714097578385,0.029444528743624687,1,106,0.2758311939953607,0.42686573062179756
859,4.396123656342342,0.029947396367788315,1,251,0.27541744720436767,0.23559413078869637
860,-36.02839362980465,0.38203123211860657,0,500,0.27500432103356115,0.16294959281578383
861,-20.987771750792344,0.2323913276195526,0,500,0.2745918145520108,0.19766108383462846
862,2.9052392997199323,0.029913242906332016,1,280,0.27417992683018283,0.22989736757593957
863,-12.961241981206776,0.1529420167207718,0,500,0.27376865693993757,0.30966524829486664
864,10.305888941132281,0.02878474071621895,1,8,0.2733580039545277,1.347656839793008
865,7.768754356472737,0.029938705265522003,1,138,0.2729479669485959,0.40508269122147433
866,-39.637872946649,0.780310869216919,0,500,0.27253854499817304,0.21487994199325375
867,4.4939880442362234,0.029886381700634956,1,318,0.2721297371806758,0.28014698501135776
868,-38.24438288935734,0.41366586089134216,0,500,0.2717215425749048,0.12900116565192682
869,8.528810027094243,0.02970758266746998,1,76,0.27131396026104243,0.41299156287022715
870,7.193875293671909,0.029783006757497787,1,180,0.2709069893206509,0.3219364509038095
871,9.95812491425113,0.02980646677315235,1,18,0.2705006288366699,0.5211799800432804
872,-24.193387415192127,0.24272583425045013,0,500,0.2700948778934149,0.14312194966300507
873,-51.12399766180955,0.5604124069213867,0,500,0.2696897355765748,0.1391075478131965
874,-15.86125131812747,0.2279779464006424,0,500,0.2692852009732099,0.22353119527553356
875,10.280294373860368,0.029844675213098526,1,10,0.2688812731717501,1.3268885725242499
876,-25.652565787963713,0.32098397612571716,0,500,0.2684779512619925,0.15928608028224545
877,-22.953922067813693,0.4037066102027893,0,500,0.2680752343350995,0.15356428833466335
878,10.072125116971899,0.029619533568620682,1,33,0.26767312148359684,0.4207975710449931
879,-31.435239229283336,0.33053529262542725,0,500,0.2672716118013715,0.08733298815622424
880,-50.873093997990665,0.7698346376419067,0,500,0.26687070438366944,0.22992273454626808
881,-33.36663849363414,0.3221217691898346,0,500,0.26647039832709396,0.17389162155697588
882,-38.10455021332471,0.3510112464427948,0,500,0.2660706927296033,0.16665232573950048
883,-47.966765746150415,0.519286036491394,0,500,0.26567158669050894,0.12842732250889766
884,-11.968430367609587,0.09595545381307602,0,500,0.26527307931047317,0.15932703898764114
885,9.205644283034543,0.02963007614016533,1,52,0.2648751696915075,0.40978168096125106
886,-25.308821685409377,0.2837599813938141,0,500,0.26447785693697023,0.21264496567101926
887,10.339204537328346,0.02960498444736004,1,18,0.2640811401515648,0.6100373231617198
888,4.2639331941672145,0.029887307435274124,1,254,0.26368501844133746,0.24323199270176743
889,10.400009877489513,0.02890515886247158,1,10,0.2632894909136755,1.2605064510706965
890,-20.397366608675192,0.15443155169487,0,500,0.262894556677305,0.2048777551379796
891,-21.70623949234706,0.12295349687337875,0,500,0.262500214842289,0.20498265334247612
892,4.145630098607287,0.0298515185713768,1,271,0.2621064645200256,0.36067090998303913
893,6.245687363255743,0.029865209013223648,1,219,0.2617133048232456,0.4449755632902224
894,5.95191637239086,0.029790081083774567,1,268,0.26132073486601076,0.38913629001872957
895,10.057636869422065,0.029965432360768318,1,28,0.2609287537637118,0.4022069382604688
896,-56.7255468486316,0.5036248564720154,0,500,0.2605373606330662,0.1309396001437798
897,-15.675845821844263,0.09640868008136749,0,500,0.2601465545921166,0.27772343162347407
898,6.427128145071585,0.029632145538926125,1,219,0.25975633476022847,0.3175667758434389
899,-13.484109168003005,0.04768326133489609,0,500,0.25936670025808817,0.18238633582659888
900,-13.272084416576416,0.0979122444987297,0,500,0.258977650207701,0.1463134272583318
901,6.7406079874828,0.029725030064582825,1,211,0.2585891837323895,0.10664553423367025
902,-12.578221664679152,0.11737538874149323,0,500,0.2582012999567909,0.12610880448604567
903,-0.8406422745980571,0.02962159924209118,1,384,0.2578139980068557,0.22583726782664995
904,10.297610073912598,0.029311250895261765,1,7,0.25742727700984547,1.4728271455567012
905,-26.705459257918296,0.1354169398546219,0,500,0.2570411360943307,0.23051759958960713
906,-26.398733476519375,0.33065932989120483,0,500,0.2566555743901892,0.11655611011483973
907,10.254295048404193,0.029676439240574837,1,9,0.25627059102860394,0.8535172290477325
908,-27.549897053214885,0.2636977434158325,0,500,0.2558861851420611,0.1898095696160025
909,-70.98955794178285,0.9080744981765747,0,500,0.255502355864348,0.1964916222995192
910,7.408675510219698,0.029938025400042534,1,101,0.25511910233055146,0.3442824279788804
911,6.4637832673150974,0.02958393096923828,1,100,0.2547364236770556,0.24340435282127232
912,-48.08244651296665,0.5185201168060303,0,500,0.25435431904154004,0.10419947365692545
913,10.158862581160818,0.029149673879146576,1,6,0.25397278756297775,1.2043266065761704
914,-10.650124292381077,0.11302129179239273,0,500,0.2535918283816333,0.33132510776693624
915,10.302073554595719,0.029235295951366425,1,9,0.25321144063906087,0.8937195088039839
916,-31.526763176251904,0.4342082142829895,0,500,0.2528316234781023,0.1722618197015006
917,-30.307257399263186,0.5554527044296265,0,500,0.2524523760428851,0.11927929540597092
918,-17.368128640413175,0.12460882216691971,0,500,0.2520736974788208,0.19703524017679996
919,10.16479951064632,0.02929854393005371,1,8,0.2516955869326026,2.10056333319338
920,7.85619049763358,0.02981848269701004,1,109,0.25131804355220366,0.22193593306296303
921,0.005529674503257809,0.029808295890688896,1,296,0.25094106648687536,0.14175922751714204
922,-75.40867005545067,1.0644787549972534,0,500,0.2505646548871451,0.2035035513611373
923,9.993384599033616,0.029518039897084236,1,27,0.25018880790481435,0.5309677736865811
924,-28.31128693009973,0.15334564447402954,0,500,0.24981352469295715,0.1579074028338538
925,2.7055937682374616,0.02980893850326538,1,373,0.24943880440591773,0.23534858992214636
926,4.560870607994626,0.02984694205224514,1,233,0.24906464619930888,0.17156906231148136
927,-8.177277423199516,0.02984241582453251,1,323,0.24869104923000993,0.23995299863547787
928,-39.94994540980977,0.42246824502944946,0,500,0.24831801265616493,0.11305736211987667
929,7.5775625507500255,0.029655804857611656,1,192,0.2479455356371807,0.45358137364983
930,-39.753872437957746,0.38716763257980347,0,500,0.24757361733372493,0.15512852658727894
931,10.237488471702349,0.02961145155131817,1,23,0.24720225690772435,0.5704600664427357
932,-52.024730228754784,0.5789427757263184,0,500,0.24683145352236277,0.1332396220103888
933,-35.203990467725376,0.4011589586734772,0,500,0.24646120634207924,0.17423248817681378
934,-31.14285167160364,0.24388965964317322,0,500,0.24609151453256614,0.1316951617841439
935,8.938292890398415,0.029710518196225166,1,97,0.24572237726076732,0.5154824621265771
936,9.067074277179609,0.029317738488316536,1,97,0.24535379369487617,0.5519528445374379
937,9.751315366477993,0.029989473521709442,1,37,0.24498576300433386,0.4409222728047739
938,-37.223579835573126,0.8586030602455139,0,500,0.24461828435982738,0.2504607145942778
939,10.0778552449088,0.02991895191371441,1,24,0.24425135693328764,0.5529034291042322
940,7.9347451768967225,0.02998022362589836,1,169,0.24388497989788774,0.433736753815235
941,2.4230681353912145,0.02952796407043934,1,222,0.24351915242804092,0.27259173619347005
942,8.180141399268875,0.029453856870532036,1,91,0.24315387369939886,0.21546353948551183
943,-23.99252787057766,0.353479266166687,0,500,0.24278914288884978,0.18274406168417784
944,-14.336431770193858,0.09694413095712662,0,500,0.24242495917451654,0.24017871637803836
945,4.4537420448546134,0.029073460027575493,1,188,0.2420613217357548,0.3639443437144347
946,9.583361302873069,0.029789844527840614,1,33,0.24169822975315117,0.47958920384091414
947,-14.042090883957826,0.02997777797281742,1,375,0.24133568240852146,0.28680113910417865
948,9.288576571083864,0.029959995299577713,1,70,0.2409736788849087,0.4311736156419878
949,10.228943378511968,0.029710322618484497,1,7,0.24061221836658134,1.0570461454311868
950,9.329398780312568,0.02884804457426071,1,53,0.24025130003903147,0.3907780944630447
951,10.1242458750923,0.0291067473590374,1,5,0.23989092308897295,1.4251192634765208
952,-16.769951846704174,0.5251476168632507,0,500,0.2395310867043395,0.1878801947276079
953,10.066943472739322,0.029967516660690308,1,20,0.23917179007428302,0.4452752472665978
954,6.6585052879150135,0.02964691072702408,1,220,0.23881303238917162,0.29897549267933965
955,-11.957789097952134,0.09978920221328735,0,500,0.23845481284058787,0.345814977949727
956,9.906262276068938,0.02939482033252716,1,20,0.238097130621327,0.4437800122765747
957,-28.327901181298003,0.1951572149991989,0,500,0.23773998492539503,0.14199284485466349
958,10.181353306688672,0.02957076206803322,1,9,0.23738337494800696,1.0094981788453459
959,1.5899197181387823,0.029996803030371666,1,458,0.23702729988558496,0.29916215898204956
960,-23.673215472989813,0.26595476269721985,0,500,0.2366717589357566,0.09440984775262797
961,8.89985790501961,0.029965201392769814,1,103,0.23631675129735297,0.6199863363186477
962,9.89411463532749,0.02976257912814617,1,40,0.23596227617040694,0.5285358048663138
963,-33.73657572864403,0.41400718688964844,0,500,0.23560833275615134,0.16978722347019196
964,9.81570530969414,0.029629427939653397,1,39,0.23525492025701714,0.509593877485554
965,8.849891434167889,0.02966807782649994,1,130,0.23490203787663164,0.5312763099419161
966,-19.450813384654335,0.11702460050582886,0,500,0.2345496848198167,0.18426113638668865
967,-67.12758700378048,0.9111392498016357,0,500,0.234197860292587,0.23078961912627552
968,10.239354325487765,0.028710555285215378,1,7,0.23384656350214814,1.2617013785884426
969,-69.81132319198895,0.6627492308616638,0,500,0.23349579365689493,0.15798001395072042
970,9.38390476811918,0.029915008693933487,1,38,0.2331455499664096,0.5555731143869614
971,-43.8855632437659,0.5227339267730713,0,500,0.23279583164146,0.11658154808020904
972,-83.08652994285025,0.900838315486908,0,500,0.23244663789399783,0.19772477183676382
973,3.88515995340581,0.0292051974684,1,205,0.23209796793715684,0.2598631099221203
974,8.368066405571744,0.02999446541070938,1,115,0.23174982098525113,0.2818386999081761
975,-25.58140651714649,0.44837793707847595,0,500,0.23140219625377326,0.300827011237291
976,-17.652117063100967,0.16776755452156067,0,500,0.2310550929593926,0.2648549314543294
977,-17.291552105821218,0.22105757892131805,0,500,0.23070851031995354,0.13754483341314963
978,-55.52549230077358,0.6735906004905701,0,500,0.23036244755447363,0.15632723027217266
979,9.298009396325696,0.029880233108997345,1,58,0.23001690388314194,0.37988492135425533
980,-47.838691460615514,0.5237786769866943,0,500,0.22967187852731724,0.11723548563509968
981,-25.57348584284275,0.3287999629974365,0,500,0.22932737070952627,0.16810451546953362
982,-30.353373376989904,0.29403984546661377,0,500,0.228983379653462,0.14810569062514134
983,-73.46531561390015,0.7923628091812134,0,500,0.2286399045839818,0.1925077702495721
984,3.122657437934354,0.029964305460453033,1,319,0.22829694472710585,0.24055013155757551
985,10.194431085017477,0.02977658435702324,1,10,0.2279544993100152,0.778515165966943
986,-69.95479219713626,0.7466279864311218,0,500,0.2276125675610502,0.15381985672713325
987,-9.544958835919122,0.07525113970041275,0,500,0.22727114870970863,0.15292433434274325
988,10.091279998127522,0.029551325365900993,1,6,0.22693024198664408,1.2603292413055895
989,4.812570017546298,0.029537396505475044,1,243,0.22658984662366413,0.3118585657286776
990,2.1418378729495533,0.029803834855556488,1,402,0.22624996185372864,0.20967027290148524
991,-50.69771900236405,0.6196540594100952,0,500,0.22591058691094806,0.15801314602571995
992,-10.747760921683248,0.07676275819540024,0,500,0.22557172103058165,0.19358340752311182
993,10.090443791621182,0.029618479311466217,1,4,0.2252333634490358,1.8674656541470065
994,-31.595705712245522,0.49354416131973267,0,500,0.22489551340386227,0.1896908587071185
995,-17.744445300131154,0.22826313972473145,0,500,0.22455817013375648,0.15081084084737575
996,-17.27560551690967,0.2788091003894806,0,500,0.22422133287855586,0.1709863121901899
997,10.279938773467695,0.028961200267076492,1,7,0.22388500087923804,1.1665952160744373
998,3.8947606737161093,0.029598791152238846,1,320,0.22354917337791919,0.21468238214288773
999,-0.9210823538646906,0.0297456756234169,1,300,0.22321384961785232,0.21528102104639021
1000,10.215203916772756,0.02982419915497303,1,5,0.22287902884342556,1.550983468521029
1001,2.8265950868710155,0.029922302812337875,1,311,0.22254471030016043,0.30616904951782015
1002,8.075824918906479,0.029871957376599312,1,135,0.22221089323471022,0.4391753918740038
1003,6.777474602697443,0.029614802449941635,1,139,0.22187757689485815,0.45475513933930767
1004,9.778110237928349,0.02935204468667507,1,27,0.22154476052951588,0.7918509403579321
1005,8.44818780638953,0.02956448495388031,1,84,0.22121244338872162,0.4044473044481072
1006,9.871362188059711,0.02987069822847843,1,38,0.22088062472363854,0.6359572377007808
1007,-9.847806555421219,0.037887681275606155,0,500,0.2205493037865531,0.32979681422039553
1008,10.273388149603315,0.02984538860619068,1,15,0.22021847983087328,0.5553477689154345
1009,2.9412770026792012,0.029539695009589195,1,396,0.21988815211112697,0.30909454428399785
1010,9.819071396794348,0.029360517859458923,1,45,0.2195583198829603,0.46680828643075595
1011,8.53345486133404,0.02951071411371231,1,115,0.21922898240313587,0.33940579070559757
1012,9.452946383954755,0.029985079541802406,1,36,0.2189001389295312,0.4689644991450383
1013,-47.25480056313395,0.5095041990280151,0,500,0.21857178872113692,0.10531249728483749
1014,6.415946176760418,0.029849495738744736,1,92,0.21824393103805523,0.32066637545503895
1015,-14.493894833215089,0.1236848533153534,0,500,0.21791656514149815,0.2938056389636223
1016,8.056146396933153,0.029978061094880104,1,159,0.21758969029378591,0.430123248321218
1017,2.0467665113981113,0.02988627552986145,1,411,0.21726330575834524,0.24009493669389517
1018,9.616289326608511,0.029984159395098686,1,51,0.21693741079970774,0.4887704732871581
1019,-18.684342961192545,0.16873297095298767,0,500,0.2166120046835082,0.2030314355393397
1020,-62.281805116639276,0.5015737414360046,0,500,0.21628708667648294,0.22010387258241684
1021,9.926138469111631,0.029976775869727135,1,17,0.21596265604646822,0.48678584009510617
1022,10.303581568934327,0.029701072722673416,1,8,0.21563871206239854,1.1200973190531882
1023,-25.533724890621183,0.2616503834724426,0,500,0.21531525399430496,0.08182656189763182
1024,10.185171932752137,0.02997753582894802,1,7,0.2149922811133135,1.6677128503906304
1025,10.11319943375409,0.029993947595357895,1,6,0.21466979269164355,1.1658547508329653
1026,-51.60274356763983,0.49332597851753235,0,500,0.2143477880026061,0.15082929636537312
1027,9.607159225856392,0.029873158782720566,1,40,0.2140262663206022,0.4059248673881962
1028,-15.617081801533919,0.08455236256122589,0,500,0.21370522692112132,0.21193631295386206
1029,7.444009460998118,0.029840171337127686,1,139,0.21338466908073964,0.32569889388395606
1030,-95.74713779554544,0.9102127552032471,0,500,0.21306459207711853,0.28407170645953056
1031,10.367227285086221,0.029570501297712326,1,13,0.21274499518900286,0.7613236812012243
1032,10.188700216492423,0.029569532722234726,1,10,0.21242587769621937,0.692100047493845
1033,9.979657707700886,0.029987705871462822,1,16,0.21210723887967506,0.7284067640454788
1034,-38.81127822530981,0.5866513848304749,0,500,0.21178907802135555,0.14130129508519354
1035,-1.0354868332742004,0.02982597053050995,1,401,0.21147139440432353,0.2543827602174998
1036,-12.66320577769592,0.15305623412132263,0,500,0.21115418731271704,0.1846021053286886
1037,-82.30637718791353,0.8606681823730469,0,500,0.21083745603174797,0.17412198760185957
1038,1.3865428713507466,0.0299764983355999,1,296,0.21052119984770037,0.19341120837269096
1039,10.204489083211438,0.029898162931203842,1,22,0.21020541804792883,0.5928211504389613
1040,9.644402067697234,0.029795875772833824,1,44,0.20989010992085694,0.5785188386846435
1041,-21.65483029209158,0.44558313488960266,0,500,0.20957527475597568,0.1570997970528687
1042,-48.30530296883506,0.7674537897109985,0,500,0.2092609118438417,0.23778459443568295
1043,-45.05003740012652,0.455002099275589,0,500,0.20894702047607597,0.17242601531399895
1044,-61.78955993157368,0.9760414958000183,0,500,0.20863359994536188,0.22251582694429242
1045,-16.87152654921998,0.14985235035419464,0,500,0.20832064954544385,0.2787946290684
1046,10.302439359067098,0.029517222195863724,1,17,0.2080081685711257,0.7716505813032565
1047,-12.42372736930095,0.07615620642900467,0,500,0.20769615631826902,0.14038976181732654
