episode,episode_return,final_distance,success,episode_steps,epsilon,mean_abs_td_error
35,10.081452130698416,0.02945168875157833,1,4,0.9488169232507021,2.558526832248336
36,-18.569571663310807,0.081886887550354,0,500,0.9473936978658261,0.042637116864841305
37,-15.03812105581275,0.23961280286312103,0,500,0.9459726073190273,0.037869510526956744
38,-12.44484430425801,0.02965213544666767,1,372,0.9445536484080488,0.09730880539383058
39,-26.27524984765858,0.2822634279727936,0,500,0.9431368179354368,0.04669043858215069
40,10.470750320105859,0.02979591116309166,1,12,0.9417221127085337,0.9760846719168946
41,-13.422248529531593,0.06909870356321335,0,500,0.9403095295394709,0.037557673937419336
42,-27.425524514819674,0.46099910140037537,0,500,0.9388990652451618,0.056227196139781874
43,-20.666115536541888,0.35019856691360474,0,500,0.9374907166472941,0.05893108258764121
44,8.722092273636983,0.029995078220963478,1,107,0.9360844805723232,0.2141499989311377
45,-23.879293333601954,0.2302921563386917,0,500,0.9346803538514648,0.04606811528065053
46,-40.88715755226181,0.5157367587089539,0,500,0.9332783333206877,0.07242473394239275
47,9.038172153884812,0.02990582026541233,1,64,0.9318784158207066,0.23819872130402164
48,-22.43380562157733,0.30097416043281555,0,500,0.9304805981969756,0.054728220373886076
49,10.145027557874922,0.02924978733062744,1,5,0.9290848772996801,2.8877846163935743
50,10.181481468281005,0.029143257066607475,1,8,0.9276912499837306,1.6520882573361513
51,-18.599988112547962,0.202109232544899,0,500,0.9262997131087551,0.06577510474582124
52,-20.736701075586957,0.1958313137292862,0,500,0.924910263539092,0.04458741537514598
53,-12.834415030480551,0.10552390664815903,0,500,0.9235228981437834,0.1170082666906277
54,7.319029158006694,0.029886379837989807,1,133,0.9221376137965678,0.1406242306575253
55,-13.173885422859733,0.15000322461128235,0,500,0.920754407375873,0.049565371795153176
56,-30.598473311199502,0.4625067114830017,0,500,0.9193732757648092,0.066301323728693
57,5.802585712380003,0.029590336605906487,1,283,0.917994215851162,0.09126953646975175
58,-20.475656356680943,0.23902064561843872,0,500,0.9166172245273854,0.04721479410648094
59,-32.782738913766295,0.2752642035484314,0,500,0.9152422986905944,0.06818768125969456
60,7.398184796470074,0.029942309483885765,1,177,0.9138694352425585,0.23267281289310351
61,-35.19022046888659,0.19508101046085358,0,500,0.9124986310896946,0.06742884418441991
62,-8.203428899093558,0.02976839430630207,1,464,0.9111298831430602,0.06552176944386694
63,10.416059884528078,0.02996995486319065,1,13,0.9097631883183457,0.897023116901387
64,10.241790231014495,0.029878726229071617,1,6,0.9083985435358682,1.809252160051863
65,10.010749435932496,0.02982272021472454,1,12,0.9070359457205645,1.0595869978773724
66,4.490561574944766,0.02979341894388199,1,306,0.9056753918019836,0.2286070441125238
67,-26.753018731932766,0.2724441885948181,0,500,0.9043168787142807,0.047201941263420116
68,-15.832417866108194,0.11971800029277802,0,500,0.9029604033962093,0.18292352123325156
69,10.322632569294878,0.029637083411216736,1,10,0.901605962791115,1.382778803839487
70,-62.67946982084954,0.8591049909591675,0,500,0.9002535538469284,0.1122857388524968
71,-17.653638010694486,0.12999868392944336,0,500,0.898903173516158,0.055850850100735254
72,-9.76302598542596,0.08201504498720169,0,500,0.8975548187558838,0.1548801932048961
73,-13.846052937852082,0.15871219336986542,0,500,0.8962084865277501,0.05817444313008569
74,2.7329785054962397,0.029854360967874527,1,431,0.8948641737979585,0.1430204250150593
75,-19.1244501742051,0.3121964931488037,0,500,0.8935218775372615,0.09432017904441302
76,-20.720237805643684,0.13846610486507416,0,500,0.8921815947209557,0.048199583030078236
77,10.374167105237403,0.02980671636760235,1,14,0.8908433223288743,0.7584871316515491
78,9.727561936241266,0.029762787744402885,1,35,0.889507057345381,0.675050217388096
79,10.030039482008235,0.029790693894028664,1,26,0.888172796759363,0.48492181534835094
80,-26.21753379992931,0.2155347764492035,0,500,0.886840537564224,0.05588567664378237
81,10.362189866897618,0.029078224673867226,1,9,0.8855102767578777,1.3223361625554995
82,10.187976525330853,0.029857750982046127,1,15,0.884182011342741,1.0822712481417862
83,-27.22407368821517,0.3494381904602051,0,500,0.882855738325727,0.05430913344913837
84,6.82053267530376,0.029912767931818962,1,136,0.8815314547182383,0.12273696063552299
85,-13.051386341666367,0.11069982498884201,0,500,0.880209157536161,0.030207171017871837
86,-27.437380700455872,0.2543362081050873,0,500,0.8788888437998569,0.08870669211560152
87,-36.25720414881585,0.282685250043869,0,500,0.8775705105341571,0.08292291657466677
88,4.489621549143103,0.029628312215209007,1,278,0.876254154768356,0.11301571269031586
89,-29.953392263862657,0.3097515106201172,0,500,0.8749397735362036,0.059750955048284204
90,7.912921238432912,0.029916413128376007,1,131,0.8736273638758993,0.1562124227015892
91,-17.859847312001683,0.2185603231191635,0,500,0.8723169228300856,0.06396494005578271
92,9.517863444870896,0.029721859842538834,1,54,0.8710084474458405,0.35606014334151553
93,-17.60490608491866,0.2637769877910614,0,500,0.8697019347746718,0.03838865947191208
94,8.840598877122297,0.029957139864563942,1,59,0.8683973818725099,0.39377891350711486
95,-19.698106473196265,0.21728195250034332,0,500,0.8670947857997012,0.04581431931733408
96,10.449075803570311,0.029986577108502388,1,14,0.8657941436210017,0.9923062539330239
97,10.085482972646956,0.029457945376634598,1,4,0.8644954524055702,3.1276539418952174
98,-26.643979661869686,0.3813701570034027,0,500,0.863198709226962,0.07676254001685617
99,-55.79753664878515,0.6319839954376221,0,500,0.8619039111631216,0.10967390329557
100,-10.310051832159118,0.13013207912445068,0,500,0.8606110552963769,0.08713697388204941
101,-11.431590586122216,0.11673394590616226,0,500,0.8593201387134324,0.06948766691150401
102,-26.81180052754788,0.3640742003917694,0,500,0.8580311585053623,0.09156053184521784
103,-17.208692802104455,0.182110995054245,0,500,0.8567441117676042,0.05738589915290123
104,4.992391889684526,0.029623007401823997,1,272,0.8554589955999529,0.1752186634399971
105,-14.230045283089073,0.23602010309696198,0,500,0.8541758071065529,0.05860126896007142
106,9.275127067687396,0.02990284189581871,1,46,0.8528945433958932,0.36642616147371315
107,3.0019238354680517,0.029805336147546768,1,275,0.8516152015807994,0.136101241145365
108,-27.079958333461683,0.373090922832489,0,500,0.8503377787784282,0.06364623858619985
109,7.443160908994832,0.02989111840724945,1,230,0.8490622721102606,0.20321404255508588
110,-21.82085734489393,0.2363613098859787,0,500,0.8477886787020953,0.11332853634904881
111,5.802934468409099,0.029653459787368774,1,179,0.8465169956840422,0.10143981195667992
112,-24.84651667394399,0.34095945954322815,0,500,0.8452472201905161,0.07052680503022171
113,-17.171767261170835,0.25865525007247925,0,500,0.8439793493602304,0.042013392989644086
114,-11.5257303459456,0.09136426448822021,0,500,0.8427133803361901,0.15488741166622264
115,-14.972656144982484,0.15704922378063202,0,500,0.8414493102656859,0.07757418625537589
116,-14.288076167641188,0.16394203901290894,0,500,0.8401871363002874,0.07564671080661625
117,7.6055634629300926,0.029941601678729057,1,103,0.838926855595837,0.19098371964412902
118,-29.074791549875133,0.5039260387420654,0,500,0.8376684653124433,0.11426554145547231
119,-14.661850839475084,0.02995363250374794,1,457,0.8364119626144747,0.09462842064788744
120,-15.912296194172873,0.08110913634300232,0,500,0.835157344670553,0.04986530402994605
121,-19.682913160624327,0.17411884665489197,0,500,0.8339046086535472,0.04262838839475123
122,9.941001586841661,0.029953496530652046,1,25,0.8326537517405669,0.8167219517874961
123,-34.0042156059782,0.45823782682418823,0,500,0.8314047711129561,0.075326516516002
124,-23.805226211512704,0.029476527124643326,1,476,0.8301576639562867,0.10463770502980492
125,-15.024204657895199,0.1540376842021942,0,500,0.8289124274603523,0.08289970732155665
126,10.061182131045479,0.029642803594470024,1,26,0.8276690588191619,0.7718307596828734
127,-16.178815920531097,0.28738436102867126,0,500,0.8264275552309331,0.08575197255384916
128,-0.015844628118403037,0.029838023707270622,1,457,0.8251879138980868,0.11329088369214536
129,9.35641011326674,0.02923189103603363,1,54,0.8239501320272397,0.2867946632570803
130,-23.33116904751552,0.32146599888801575,0,500,0.8227142068291988,0.05073269175387249
131,9.268563154016617,0.02940935082733631,1,43,0.821480135518955,0.3931911944736266
132,-19.104547130334925,0.1372361183166504,0,500,0.8202479153156766,0.04598887974306001
133,-21.198070929166033,0.21469610929489136,0,500,0.8190175434427032,0.04583518899084678
134,-22.505691121321007,0.18611657619476318,0,500,0.8177890171275392,0.051575611900392324
135,-12.886097072715994,0.12100009620189667,0,500,0.8165623336018479,0.07335515379290558
136,-11.792989875693708,0.1156938448548317,0,500,0.8153374901014452,0.1338875200061609
137,4.129055079182216,0.029960982501506805,1,397,0.814114483866293,0.16538414175073374
138,-24.732694469315696,0.2891108989715576,0,500,0.8128933121404937,0.09123597392148229
139,9.786924676613681,0.02999638393521309,1,29,0.811673972172283,0.4446952908860357
140,-33.46448764163093,0.14024245738983154,0,500,0.8104564612140246,0.08090734223551659
141,-11.875165137220995,0.19580292701721191,0,500,0.8092407765222036,0.14317743771724542
142,-19.660927226309177,0.10860425233840942,0,500,0.8080269153574203,0.05242121638077748
143,-18.76388172241012,0.1391938477754593,0,500,0.8068148749843842,0.04640966711585038
144,-24.735913582788708,0.351026713848114,0,500,0.8056046526719076,0.06227280294792434
145,7.498497710338472,0.029978124424815178,1,126,0.8043962456928998,0.17593860181455478
146,10.106613438762587,0.029719658195972443,1,19,0.8031896513243605,0.6569611807135927
147,9.249359007929613,0.02986159175634384,1,66,0.801984866847374,0.3457533823695377
148,-7.530071620403504,0.0297111626714468,1,296,0.800781889547103,0.13257325624932578
149,6.73843288463647,0.02994420938193798,1,139,0.7995807167127824,0.21255963225086247
150,-22.064667344137682,0.2982577681541443,0,500,0.7983813456377132,0.04814239771862485
151,-12.066175948366311,0.0921022966504097,0,500,0.7971837736192567,0.1220616941661936
152,-28.297588912511163,0.22498388588428497,0,500,0.7959879979588279,0.08617282975621464
153,8.594698480044375,0.02990996465086937,1,98,0.7947940159618897,0.20242115022650584
154,10.176798328405475,0.029730934649705887,1,7,0.793601824937947,2.3385933477540957
155,-15.239961985807506,0.26100781559944153,0,500,0.7924114222005401,0.11504060096144017
156,8.263461986727926,0.029891761019825935,1,93,0.7912228050672393,0.19542171877814288
157,-24.603830616116806,0.1564772129058838,0,500,0.7900359708596385,0.07324278272178025
158,10.18110928868012,0.029983099550008774,1,23,0.7888509169033491,0.4874374877700345
159,9.960249292572744,0.029677219688892365,1,13,0.7876676405279941,0.9575699873166592
160,-22.35296468840133,0.17653530836105347,0,500,0.7864861390672021,0.05713282772071785
161,-51.75005724362609,0.6428532004356384,0,500,0.7853064098586013,0.11224665384149493
162,-13.984427118463323,0.35347095131874084,0,500,0.7841284502438135,0.1693802842418938
163,-15.365567424508981,0.11419904977083206,0,500,0.7829522575684478,0.06294844288586614
164,3.6351821528295316,0.029985690489411354,1,292,0.7817778291820952,0.11717234893597188
165,-15.331487799367839,0.07331403344869614,0,500,0.780605162438322,0.14167489042484233
166,-23.442933663462522,0.13437652587890625,0,500,0.7794342546946645,0.07545498096467575
167,7.072807905327645,0.029958028346300125,1,156,0.7782651033126226,0.21425723843820693
168,-18.999358157360046,0.29542213678359985,0,500,0.7770977056576537,0.07796246286753622
169,5.942392518092087,0.029715966433286667,1,213,0.7759320590991673,0.13936847620544818
170,9.939404897500589,0.029786428436636925,1,28,0.7747681610105186,0.4385331495887364
171,3.9934516531804487,0.02991265058517456,1,298,0.7736060087690029,0.13019590452302385
172,-16.630170594456,0.2256721556186676,0,500,0.7724455997558494,0.10944848057785372
173,-14.657104743022566,0.12031004577875137,0,500,0.7712869313562156,0.09588454231933824
174,-3.608764358678501,0.02981671504676342,1,372,0.7701300009591814,0.1259057638914441
175,-31.396536984209447,0.3005813658237457,0,500,0.7689748059577427,0.06734562997104519
176,-11.610014117415194,0.08617016673088074,0,500,0.7678213437488062,0.13273932311228362
177,-17.67265659265006,0.1729569286108017,0,500,0.766669611733183,0.038462353150164455
178,-18.358664052644148,0.30943238735198975,0,500,0.7655196073155833,0.07541473522534316
179,1.7884212726542223,0.029840001836419106,1,402,0.76437132790461,0.1438928045114533
180,10.08150836528123,0.029553571715950966,1,7,0.7632247709127532,2.071025113010194
181,-15.298573982348511,0.11322695016860962,0,500,0.7620799337563842,0.04175318573459669
182,-24.12170176847918,0.3445253372192383,0,500,0.7609368138557496,0.05303384166938291
183,-16.002531541945547,0.2565663158893585,0,500,0.7597954086349661,0.10689476888380214
184,-22.983257381866423,0.0712277963757515,0,500,0.7586557155220137,0.07325904526099042
185,-11.831830714124678,0.10326682776212692,0,500,0.7575177319487307,0.10415331670641721
186,6.88965809354019,0.029770033434033394,1,176,0.7563814553508077,0.2097876686980136
187,-59.92231447672075,0.7811910510063171,0,500,0.7552468831677815,0.12273822889514875
188,10.421198600244233,0.029708178713917732,1,13,0.7541140128430299,1.0595199461351341
189,-18.14921070627655,0.24309585988521576,0,500,0.7529828418237654,0.06227016981132612
190,10.136494000821418,0.029967553913593292,1,11,0.7518533675610298,1.0050572414618462
191,2.6637942586120147,0.029970891773700714,1,320,0.7507255875096883,0.20369107707900508
192,7.164732159187018,0.02975301817059517,1,172,0.7495994991284238,0.2432617571207492
193,-18.326649107776518,0.3116084337234497,0,500,0.7484750998797313,0.10425293454779691
194,1.645794754242301,0.029934488236904144,1,211,0.7473523872299117,0.10726856859860395
195,10.061418458942477,0.029812073335051537,1,5,0.7462313586490669,1.9545116566665777
196,6.054664507994747,0.029761256650090218,1,138,0.7451120116110933,0.17801497802570182
197,-18.401263796041423,0.1868298500776291,0,500,0.7439943435936767,0.050686720910235225
198,-10.133903503050863,0.04815099760890007,0,500,0.7428783520782862,0.18493067541899505
199,10.115672214341318,0.029961779713630676,1,7,0.7417640345501688,1.5386066108613146
200,10.323161943641459,0.029136383906006813,1,7,0.7406513884983436,1.6100821816665152
201,5.331619852136493,0.02935444377362728,1,192,0.7395404114155961,0.1834035878868554
202,-16.95982789469265,0.21159155666828156,0,500,0.7384311007984727,0.10695364768992122
203,-26.55214546322076,0.27238553762435913,0,500,0.7373234541472751,0.05042671405820857
204,-33.45792269582556,0.5312721133232117,0,500,0.7362174689660542,0.09098517760715802
205,10.249368016699709,0.02990582585334778,1,9,0.7351131427626052,1.4676456776088314
206,-30.723004028280073,0.2461959570646286,0,500,0.7340104730484613,0.08398843939736644
207,-13.253227869626391,0.20998767018318176,0,500,0.7329094573388887,0.18017397514492084
208,-26.188548517254283,0.32793962955474854,0,500,0.7318100931528804,0.0856615894025014
209,8.168124300054675,0.029511958360671997,1,92,0.7307123780131511,0.261365082654487
210,9.460555178748407,0.029838958755135536,1,58,0.7296163094461314,0.5398009612601227
211,-8.809260124705663,0.09464504569768906,0,500,0.7285218849819622,0.26028026912747837
212,-9.699010729721715,0.06448937952518463,0,500,0.7274291021544893,0.19059112105878734
213,9.281761298797164,0.029989294707775116,1,50,0.7263379585012576,0.31143619286693636
214,-12.860815066997503,0.08023109287023544,0,500,0.7252484515635057,0.18694398468600204
215,7.550398402325609,0.02988295815885067,1,156,0.7241605788861605,0.37429839802661496
216,-23.151808636688564,0.33548301458358765,0,500,0.7230743380178313,0.07230210886572891
217,-25.596647115780666,0.24466688930988312,0,500,0.7219897265108046,0.06422524672419559
218,10.186636004187472,0.02932598628103733,1,8,0.7209067419210384,1.4314065844932204
219,7.134405086498657,0.029741864651441574,1,166,0.7198253818081569,0.14681707609456277
220,-15.892454992500333,0.24989591538906097,0,500,0.7187456437354447,0.11643968701187425
221,10.132288611000632,0.029403848573565483,1,6,0.7176675252698416,1.8542086966941518
222,-17.365562687685713,0.14090819656848907,0,500,0.7165910239819369,0.06686516185587627
223,5.87956292976898,0.029986413195729256,1,175,0.715516137445964,0.24818482046117527
224,-35.387559442059114,0.4002435505390167,0,500,0.7144428632397951,0.080790730720585
225,0.632020288386304,0.02996634505689144,1,353,0.7133711989449355,0.16349932250600616
226,10.122186657434558,0.029952451586723328,1,7,0.7123011421465182,1.4871668585486713
227,5.681043826193772,0.029886137694120407,1,159,0.7112326904332984,0.12979036574297229
228,9.573294539726852,0.029997047036886215,1,45,0.7101658413976485,0.6137364467262594
229,10.085238472315678,0.02996518835425377,1,16,0.709100592635552,0.7714811444454082
230,9.404045447816134,0.02980521135032177,1,50,0.7080369417465987,0.4121638697199279
231,-9.258983646773816,0.02990023046731949,1,495,0.7069748863339789,0.09417443384282806
232,-42.17536415494666,0.48165860772132874,0,500,0.7059144240044779,0.08542755532223399
233,-45.03037015019128,0.6164246201515198,0,500,0.7048555523684712,0.11053538829269365
234,10.065515817120227,0.02969956398010254,1,4,0.7037982690399185,2.216479071371742
235,-15.272813708951714,0.25665542483329773,0,500,0.7027425716363587,0.1355503459038641
236,-25.534640259227718,0.3169324994087219,0,500,0.7016884577789042,0.06629787974237003
237,-48.93535173798394,0.6099998950958252,0,500,0.7006359250922359,0.10428505800479942
238,-22.928052879195196,0.2602858245372772,0,500,0.6995849712045976,0.10258425781971857
239,-12.58819558918587,0.13804081082344055,0,500,0.6985355937477907,0.15409112815393378
240,-15.089197908213386,0.12056101858615875,0,500,0.6974877903571691,0.14455176802208902
241,-42.17543931383492,0.3600449860095978,0,500,0.6964415586716334,0.0940635809079329
242,9.717957852411002,0.029201077297329903,1,36,0.695396896333626,0.48822809105288684
243,9.158351381330847,0.029219914227724075,1,76,0.6943538009891256,0.35119975848554796
244,-25.98979726763535,0.13803309202194214,0,500,0.693312270287642,0.08512340128776037
245,8.716373906285675,0.029908139258623123,1,97,0.6922723018822106,0.19580323405900507
246,-17.27535347588252,0.0906180590391159,0,500,0.6912338934293872,0.09669540596949916
247,9.992586204852921,0.02930639311671257,1,21,0.6901970425892432,0.7399172314463843
248,-18.64468169581529,0.1369004100561142,0,500,0.6891617470253594,0.05952630352930307
249,1.8844419703497888,0.029792211949825287,1,372,0.6881280044048214,0.1976039270880282
250,-21.716821021656937,0.2396497279405594,0,500,0.6870958123982142,0.05266892515581214
251,9.490693211788413,0.029996469616889954,1,48,0.6860651686796169,0.6909870306541496
252,-11.959259471766918,0.09096863865852356,0,500,0.6850360709265975,0.15549818062873497
253,1.3334951909693995,0.02989218570291996,1,401,0.6840085168202076,0.189460175903869
254,-39.47633249554943,0.5741452574729919,0,500,0.6829825040449773,0.11876544648719829
255,2.062363171566317,0.029910419136285782,1,242,0.6819580302889099,0.14860181742960377
256,10.304878407931183,0.02934158220887184,1,11,0.6809350932434766,1.2685549683963306
257,-12.308934116248922,0.11231135576963425,0,500,0.6799136906036114,0.15719622667456457
258,-16.74506714386142,0.17088109254837036,0,500,0.678893820067706,0.06917243269055935
259,2.6555326875407728,0.029793400317430496,1,393,0.6778754793376045,0.18803358460121408
260,-11.456092420382296,0.09885802119970322,0,500,0.6768586661185981,0.12586286438835564
261,9.309962071487504,0.0297850389033556,1,66,0.6758433781194203,0.3709228085736999
262,-25.67719671482426,0.36772316694259644,0,500,0.6748296130522412,0.07169939492068693
263,8.941384388106238,0.02993343584239483,1,96,0.6738173686326628,0.5397162452821752
264,-52.749842368179806,0.6774325370788574,0,500,0.6728066425797139,0.1202414992276577
265,4.500957733189958,0.02988644689321518,1,293,0.6717974326158443,0.21703092559960308
266,-15.485089853792573,0.06340622156858444,0,500,0.6707897364669206,0.10431201025236252
267,10.382406555141214,0.029351189732551575,1,7,0.6697835518622203,2.1611266229322976
268,5.602726941931085,0.029969975352287292,1,225,0.668778876534427,0.13196914842175228
269,-1.2450696494029252,0.029833385720849037,1,435,0.6677757082196254,0.20884576802456473
270,-0.13245257072688865,0.02995182015001774,1,393,0.666774044657296,0.19924999664541349
271,8.108195323279407,0.02937515638768673,1,86,0.6657738835903101,0.29474817595835645
272,-16.1689234270706,0.09029539674520493,0,500,0.6647752227649246,0.08279884292163008
273,-15.022031588697974,0.06424000859260559,0,500,0.6637780599307773,0.09564268782563508
274,-33.7176339659722,0.5182146430015564,0,500,0.6627823928408811,0.10133417865804276
275,-42.53012602837087,0.613660991191864,0,500,0.6617882192516199,0.08974389418828904
276,-13.459727022906952,0.347761869430542,0,500,0.6607955369227425,0.13356124922580012
277,3.180928814891474,0.029768574982881546,1,493,0.6598043436173584,0.2939635427388238
278,-5.806893947564157,0.02999209053814411,1,483,0.6588146371019324,0.1292173123935793
279,9.629296609433775,0.029732149094343185,1,51,0.6578264151462796,0.5168562836206516
280,8.679466740805694,0.02990242838859558,1,59,0.6568396755235603,0.3292762187544044
281,8.500398827140987,0.029877454042434692,1,85,0.6558544160102749,0.41656004267230473
282,-12.285146174468638,0.1423466056585312,0,500,0.6548706343862596,0.19796940727415363
283,10.160956117248391,0.029981452971696854,1,5,0.6538883284346803,1.9413449462042756
284,6.2075489125751915,0.0297821294516325,1,133,0.6529074959420282,0.18534493831479218
285,-34.05996665597732,0.0493304617702961,0,500,0.6519281346981153,0.09220668707536236
286,-28.068370634071382,0.22318175435066223,0,500,0.6509502424960681,0.07847224264193821
287,-7.270929689751817,0.02996799163520336,1,495,0.649973817132324,0.15982841186777857
288,-19.421523296773685,0.2663933038711548,0,500,0.6489988564066256,0.10502485455523737
289,10.093252230599244,0.029300173744559288,1,26,0.6480253581220157,0.9646375962421756
290,5.743400874039771,0.02993849664926529,1,124,0.6470533200848326,0.1691302314987755
291,-12.03876232834278,0.08802580833435059,0,500,0.6460827401047055,0.0981644466849063
292,-45.17632126896617,0.30104541778564453,0,500,0.6451136159945484,0.09586265511798348
293,-4.5444366742722,0.029728058725595474,1,497,0.6441459455705566,0.243185083621084
294,-15.664073021555486,0.09332558512687683,0,500,0.6431797266522008,0.08674103750088252
295,-24.84243566423879,0.25494953989982605,0,500,0.6422149570622225,0.07119694235921167
296,-20.308688971717793,0.10327541083097458,0,500,0.6412516346266293,0.08250969975368384
297,-15.830538850629685,0.07166179269552231,0,500,0.6402897571746894,0.1391797044411267
298,8.968119965297026,0.02960938774049282,1,55,0.6393293225389274,0.377376757008322
299,10.274542958215488,0.02995731309056282,1,16,0.638370328555119,0.8626930516800847
300,10.00365809780287,0.02948606386780739,1,33,0.6374127730622864,0.7683826856617809
301,-12.17666740051638,0.1129489466547966,0,500,0.636456653902693,0.12000265197943803
302,-18.49949976342851,0.43679583072662354,0,500,0.635501968921839,0.10694811601974788
303,-33.46154484268562,0.19464433193206787,0,500,0.6345487159684562,0.0767669622567548
304,10.227181789197331,0.02961755357682705,1,9,0.6335968928945035,1.5435562902220095
305,-10.072392485518451,0.15776152908802032,0,500,0.6326464975551618,0.1689790176082188
306,-3.945666951242467,0.02997349202632904,1,488,0.631697527808829,0.0930087480062138
307,-22.985736244017453,0.28475937247276306,0,500,0.6307499815171158,0.07783158163582583
308,-9.85758843059551,0.08738674968481064,0,500,0.6298038565448402,0.1853826146862519
309,-13.464046912672638,0.18899720907211304,0,500,0.628859150760023,0.08970819472621389
310,-14.561529735922875,0.0867314487695694,0,500,0.6279158620338829,0.09102987165438535
311,9.323360599722449,0.02996605448424816,1,49,0.6269739882408322,0.40590680560372944
312,10.249779351448868,0.029568839818239212,1,7,0.626033527258471,1.6764803530624728
313,-18.458934976820306,0.10321337729692459,0,500,0.6250944769675832,0.10153958231369332
314,-25.255062870739557,0.17333993315696716,0,500,0.624156835252132,0.07794828099247107
315,-17.050207074252164,0.08698462694883347,0,500,0.6232205999992538,0.07422717779522693
316,-14.243567270237008,0.14542891085147858,0,500,0.622285769099255,0.07729880620789979
317,9.960131226940613,0.029618864879012108,1,21,0.6213523404456062,0.8142694258696765
318,1.6172188420670164,0.029627032577991486,1,256,0.6204203119349377,0.14085033576859202
319,6.602434708692095,0.02984098345041275,1,159,0.6194896814670353,0.30986043914357725
320,-14.937365626423901,0.11278156191110611,0,500,0.6185604469448348,0.09305282354186502
321,10.057818387940081,0.029786601662635803,1,5,0.6176326062744176,2.0040850175324976
322,3.3566748191972335,0.02984566241502762,1,265,0.616706157365006,0.12144427778887495
323,10.184453050848997,0.028833912685513496,1,6,0.6157810981289585,1.998042782987481
324,9.988145420594673,0.029916029423475266,1,17,0.6148574264817651,0.7803730599065297
325,9.297810525254798,0.029986117035150528,1,55,0.6139351403420426,0.6320785902695413
326,8.931484161084963,0.02990778721868992,1,100,0.6130142376315295,0.5171359287634345
327,10.007192850948432,0.029815230518579483,1,13,0.6120947162750823,1.1475748331105022
328,-12.914633772571802,0.15713943541049957,0,500,0.6111765742006697,0.0917575788565349
329,9.005890407351309,0.029738951474428177,1,83,0.6102598093393687,0.3067394187922292
330,-74.73648757193938,0.8713196516036987,0,500,0.6093444196253597,0.14141289236289264
331,-17.629233331507542,0.19715827703475952,0,500,0.6084304029959217,0.08603150013131422
332,10.44212757880897,0.029814908280968666,1,13,0.6075177573914278,1.1485906044689052
333,-30.756590608695358,0.339883029460907,0,500,0.6066064807553406,0.08151227988913956
334,-11.713069267672411,0.07435861229896545,0,500,0.6056965710342076,0.15694822267524836
335,10.15331023188517,0.02939780429005623,1,7,0.6047880261776564,2.1245148203658
336,10.109335937605803,0.029788076877593994,1,10,0.6038808441383899,1.087354272999883
